Reaction id	Reaction name	stoichiometry	Genes
rxn05408_c0	2_methylpropionyl_CoA_acyl_carrier_protein_transferase_c0	cpd00481_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd11545_c0	6666666.308629.peg.1689;6666666.308629.peg.2140;6666666.308629.peg.1605;
rxn05293_c0	2C_methyl_D_erythritol_2_4_cyclodiphosphate_dehydratase_c0	cpd00004_c0 + cpd00067_c0 + cpd08301_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08615_c0	
rxn05401_c0	13_methyl_3_oxo_tetra_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11537_c0 <=> cpd00006_c0 + cpd11538_c0	6666666.308629.peg.2139;
rxn02264_c0	Hydroxymethylbilane_hydro_lyasecyclizing_c0	cpd00755_c0 <=> cpd00001_c0 + cpd00774_c0	6666666.308629.peg.3270;
rxn09202_c0	Phosphatidylserine_decarboxylase_n_C18_0_c0	2.0 cpd00067_c0 + cpd15557_c0 <=> cpd00011_c0 + cpd15533_c0	6666666.308629.peg.1702;
rxn02687_c0	R03790_c0	cpd00003_c0 + cpd01357_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd01447_c0	
rxn03903_c0	UDPMurAcoyl_L_Ala_D_gamma_Glu_L_Lys_D_Ala_D_Ala_undecaprenyl_phosphate_phospho_N_acetylmuramoyl_pentapeptide_transferase_c0	cpd00286_c0 + cpd02862_c0 <=> cpd00091_c0 + cpd02948_c0	6666666.308629.peg.3848;
rxn00097_c0	ATP_AMP_phosphotransferase_c0	cpd00002_c0 + cpd00018_c0 + cpd00067_c0 --> 2.0 cpd00008_c0	6666666.308629.peg.3770;
rxn05514_c0	calcium_transport_inout_via_proton_antiporter_c0	cpd00063_c0 + cpd00067_e0 <=> cpd00063_e0 + cpd00067_c0	
rxn02212_c0	2_Dehydro_3_deoxy_D_arabino_heptonate_7_phosphate_phosphate_lyase_cyclyzing_c0	cpd02857_c0 --> cpd00009_c0 + cpd00699_c0	6666666.308629.peg.3441;
rxn00695_c0	ATP_alpha_D_glucose_1_phosphate_adenylyltransferase_c0	cpd00002_c0 + cpd00089_c0 --> cpd00012_c0 + cpd00387_c0	6666666.308629.peg.3742;
rxn07670_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd00192_c0 + cpd05630_c0 <=> cpd00010_c0 + cpd15065_c0	6666666.308629.peg.360;
rxn05116_c0	R07406_c0	cpd00067_c0 + cpd04539_c0 --> cpd00011_c0 + cpd08449_c0	6666666.308629.peg.1186;
rxn05324_c0	Dodecanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + 2.0 cpd00067_c0 + cpd11469_c0 --> cpd00003_c0 + cpd11468_c0	6666666.308629.peg.3236;
rxn10481_c0	Copper_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd00058_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00058_c0 + cpd00067_c0	6666666.308629.peg.4219;6666666.308629.peg.1734;6666666.308629.peg.2403;6666666.308629.peg.183;6666666.308629.peg.329;
rxn00655_c0	N_D_1_carboxyethyl_beta_alanine_NAD_plus__oxidoreductase_beta_alanine_forming_c0	cpd00001_c0 + cpd00003_c0 + cpd01489_c0 <=> cpd00004_c0 + cpd00020_c0 + cpd00067_c0 + cpd00085_c0	
rxn00692_c0	5_10_Methylenetetrahydrofolate_glycine_hydroxymethyltransferase_c0	cpd00001_c0 + cpd00033_c0 + cpd00125_c0 <=> cpd00054_c0 + cpd00087_c0	6666666.308629.peg.3430;
rxn00802_c0	2_Nomega_L_argininosuccinate_arginine_lyase_fumarate_forming_c0	cpd02152_c0 <=> cpd00051_c0 + cpd00106_c0	
rxn02160_c0	L_Histidinol_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00807_c0 --> cpd00009_c0 + cpd00641_c0	
rxn01825_c0	Homogentisate_oxygen_1_2_oxidoreductase_decyclizing_c0	cpd00007_c0 + cpd00426_c0 <=> cpd00067_c0 + cpd00763_c0	
rxn10230_c0	anteisopentadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0	cpd00054_c0 + cpd15687_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15693_c0	6666666.308629.peg.248;6666666.308629.peg.3530;
rxn05413_c0	4_methyl_pentanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11549_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11550_c0	
rxn01997_c0	dTDPglucose_4_6_hydro_lyase_c0	cpd00626_c0 --> cpd00001_c0 + cpd00521_c0	
rxn06194_c0	Protein_glutamine_amidohydrolase_c0	cpd00001_c0 + cpd12140_c0 <=> cpd00013_c0 + cpd11711_c0	
rxn03958_c0	1_Deoxy_D_xylulose_5_phosphate_isomeroreductase_c0	cpd00006_c0 + cpd08286_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd08289_c0	6666666.308629.peg.3130;
rxn00178_c0	Acetyl_CoA_acetyl_CoA_C_acetyltransferase_c0	2.0 cpd00022_c0 --> cpd00010_c0 + cpd00279_c0	
rxn01362_c0	Orotidine_5_phosphate_diphosphate_phospho_alpha_D_ribosyl_transferase_c0	cpd00103_c0 + cpd00247_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00810_c0	6666666.308629.peg.166;6666666.308629.peg.1570;
rxn03174_c0	2_Amino_4_hydroxy_6_erythro_1_2_3_trihydroxypropyl_dihydropteridine_triphosphate_hydrolase_c0	cpd03666_c0 --> cpd00001_c0 + cpd02978_c0	6666666.308629.peg.2150;
rxn10125_c0	NADP_transhydrogenase_periplasm_c0	cpd00004_c0 + cpd00006_c0 + 2.0 cpd00067_e0 --> cpd00003_c0 + cpd00005_c0 + 2.0 cpd00067_c0	6666666.308629.peg.2799;6666666.308629.peg.2800;
rxn00549_c0	D_Fructose_1_6_bisphosphate_1_phosphohydrolase_c0	cpd00001_c0 + cpd00290_c0 --> cpd00009_c0 + cpd00072_c0	
rxn03951_c0	NAD_dependent_threonine_4_phosphate_dehydrogenase_c0	cpd00003_c0 + cpd03607_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd04539_c0	6666666.308629.peg.1186;
rxn07875_c0	R08086_c0	cpd00001_c0 + cpd00003_c0 + cpd01061_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd15165_c0	
rxn01022_c0	S_methyl_5_thioadenosine_phosphate_S_methyl_5_thio_alpha_D_ribosyl_transferase_c0	cpd00009_c0 + cpd00147_c0 <=> cpd00128_c0 + cpd02574_c0	6666666.308629.peg.3757;
rxn05418_c0	8_methyl_3_oxo_nonanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11554_c0 <=> cpd00006_c0 + cpd11555_c0	6666666.308629.peg.2139;
rxn10060_c0	NAD_kinase_dTTP_c0	cpd00003_c0 + cpd00357_c0 <=> cpd00006_c0 + cpd00067_c0 + cpd00297_c0	
rxn02261_c0	R03158_c0	cpd00010_c0 + 2.0 cpd00067_c0 + cpd00745_c0 <=> cpd00001_c0 + cpd03375_c0	
rxn00727_c0	Chorismate_pyruvate_lyase_amino_accepting_c0	cpd00053_c0 + cpd00216_c0 --> cpd00020_c0 + cpd00023_c0 + cpd00067_c0 + cpd00093_c0	6666666.308629.peg.161;
rxn12638_c0	methionyl_aminopeptidase_c0	cpd00001_c0 + cpd11588_c0 --> cpd00033_c0 + cpd00129_c0	
rxn05127_c0	R07418_c0	cpd00001_c0 + cpd00006_c0 + cpd11341_c0 --> cpd00005_c0 + 2.0 cpd00067_c0 + cpd11408_c0	
rxn00305_c0	GTP_oxaloacetate_carboxy_lyase_adding_GTPphosphoenolpyruvate_forming_c0	cpd00032_c0 + cpd00038_c0 --> cpd00011_c0 + cpd00031_c0 + cpd00061_c0	6666666.308629.peg.138;
rxn05248_c0	FACOAL150anteiso_c0	cpd00002_c0 + cpd00010_c0 + cpd11438_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11439_c0	
rxn00612_c0	sn_Glycerol_3_phosphate_NADP_plus__2_oxidoreductase_c0	cpd00006_c0 + cpd00080_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00095_c0	6666666.308629.peg.463;
rxn08841_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C16_0_c0	cpd00001_c0 + cpd15339_c0 <=> cpd00067_c0 + cpd00214_c0 + cpd00908_c0	
rxn05461_c0	3_Hydroxyoctodecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11570_c0 <=> cpd00006_c0 + cpd11571_c0	6666666.308629.peg.2139;
rxn07312_c0	R07481_c0	cpd00017_c0 + cpd01306_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd05727_c0	6666666.308629.peg.22;
rxn01701_c0	Palmitoyl_CoA_retinol_O_acyltransferase_c0	cpd00134_c0 + cpd00365_c0 <=> cpd00010_c0 + cpd01691_c0	6666666.308629.peg.2478;
rxn02159_c0	L_Histidinol_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00641_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd01324_c0	6666666.308629.peg.663;
rxn10222_c0	isotetradecanoyl_phosphatidate_cytidylyltransferase_c0	cpd00052_c0 + cpd15679_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15685_c0	
rxn00269_c0	glycine_oxygen_oxidoreductase_deaminating_c0	cpd00001_c0 + cpd00007_c0 + cpd00033_c0 --> cpd00013_c0 + cpd00025_c0 + cpd00040_c0	6666666.308629.peg.4194;6666666.308629.peg.617;
rxn10263_c0	anteisopentadecanoyl_CDPdiacylglycerol_sn_glycerol_3_phosphate_3_phosphatidyltransferase_c0	cpd00080_c0 + cpd15687_c0 <=> cpd00046_c0 + cpd15720_c0	6666666.308629.peg.3462;6666666.308629.peg.2934;6666666.308629.peg.3706;
rxn05466_c0	TRANS_RXN_173ce_c0	cpd00013_e0 <=> cpd00013_c0	6666666.308629.peg.900;6666666.308629.peg.897;
rxn00917_c0	Xanthosine_5_phosphate_L_glutamine_amido_ligase_AMP_forming_c0	cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd00497_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00023_c0 + 3.0 cpd00067_c0 + cpd00126_c0	
rxn00375_c0	N_Formyl_L_glutamate_amidohydrolase_c0	cpd00001_c0 + cpd00770_c0 <=> cpd00023_c0 + cpd00047_c0	
rxn00300_c0	GTP_7_8_8_9_dihydrolase_diphosphate_forming_c0	3.0 cpd00001_c0 + cpd00038_c0 --> cpd00012_c0 + cpd00047_c0 + 3.0 cpd00067_c0 + cpd00957_c0	6666666.308629.peg.1970;6666666.308629.peg.2023;6666666.308629.peg.3812;6666666.308629.peg.3082;6666666.308629.peg.4130;6666666.308629.peg.3172;6666666.308629.peg.4022;6666666.308629.peg.1805;6666666.308629.peg.226;6666666.308629.peg.235;6666666.308629.peg.2689;6666666.308629.peg.3689;6666666.308629.peg.764;6666666.308629.peg.3124;6666666.308629.peg.658;6666666.308629.peg.1448;6666666.308629.peg.1842;6666666.308629.peg.3480;6666666.308629.peg.3235;6666666.308629.peg.3403;6666666.308629.peg.3683;6666666.308629.peg.3121;6666666.308629.peg.2936;6666666.308629.peg.3802;6666666.308629.peg.2598;6666666.308629.peg.1838;
rxn02380_c0	beta_D_Glucose_6_phosphate_ketol_isomerase_c0	cpd00863_c0 <=> cpd00072_c0	
rxn00999_c0	Phenylpyruvate_oxygen_oxidoreductase_hydroxylating_decarboxylating_c0	cpd00007_c0 + cpd00143_c0 --> cpd00011_c0 + cpd03480_c0	
rxn05417_c0	6_methyl_heptanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11553_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11554_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn05049_c0	choloyl_CoA_hydrolase_c0	cpd00001_c0 + cpd01237_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd00526_c0	
rxn05585_c0	hexanesulfonate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd11578_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11578_c0	6666666.308629.peg.570;6666666.308629.peg.569;
rxn05957_c0	O4_succinyl_L_homoserine_hydrogen_sulfide_S_3_amino_3_carboxypropyltransferase_c0	cpd00239_c0 + cpd00822_c0 --> cpd00036_c0 + cpd00135_c0	
rxn03419_c0	formamidopyrimidine_nucleoside_triphosphate_amidohydrolase_c0	cpd00001_c0 + cpd03518_c0 <=> cpd00047_c0 + cpd00067_c0 + cpd03519_c0	6666666.308629.peg.2150;
rxn00758_c0	sn_Glycero_3_phosphocholine_glycerophosphohydrolase_c0	cpd00001_c0 + cpd00507_c0 --> cpd00067_c0 + cpd00080_c0 + cpd00098_c0	
rxn09111_c0	Phosphatidylglycerol_synthase_n_C16_0_c0	cpd00080_c0 + cpd15419_c0 <=> cpd00046_c0 + cpd15545_c0	
rxn06078_c0	O_acetyl_L_homoserine_acetate_lyase_L_homocysteine_forming_c0	cpd00268_c0 + cpd00790_c0 + cpd11421_c0 --> cpd00029_c0 + cpd00067_c0 + cpd00081_c0 + cpd00135_c0 + cpd11420_c0	6666666.308629.peg.1571;
rxn00471_c0	L_ornithine_ammonia_lyase_cyclizing_L_proline_forming_c0	cpd00064_c0 --> cpd00013_c0 + cpd00129_c0	6666666.308629.peg.810;
rxn03848_c0	Biuret_amidohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd03963_c0 <=> cpd00011_c0 + cpd00013_c0 + cpd00073_c0	6666666.308629.peg.3654;6666666.308629.peg.1920;
rxn05348_c0	Decanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11474_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11489_c0 + cpd11493_c0	6666666.308629.peg.2772;6666666.308629.peg.2141;6666666.308629.peg.2137;6666666.308629.peg.1584;
rxn05435_c0	8_methyl_trans_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11506_c0 --> cpd00003_c0 + cpd11507_c0	6666666.308629.peg.3236;
rxn00798_c0	D_ribose_aldose_ketose_isomerase_c0	cpd00105_c0 <=> cpd00258_c0	6666666.308629.peg.1563;
rxn11946_c0	R05614_c0	cpd00017_c0 + cpd03449_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd15560_c0	
rxn00907_c0	5_10_methylenetetrahydrofolate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00125_c0 <=> cpd00005_c0 + cpd00347_c0	
rxn05458_c0	Acyl_carrier_protein_acetyltransferase_c0	cpd00010_c0 + cpd00067_c0 + cpd11476_c0 <=> cpd00134_c0 + cpd11493_c0	6666666.308629.peg.1605;6666666.308629.peg.2140;6666666.308629.peg.1689;
rxn10213_c0	stearoyl_1_acylglycerol_3_phosphate_O_acyltransferase_c0	cpd00067_c0 + cpd00327_c0 + cpd15329_c0 --> cpd00010_c0 + cpd15526_c0	
rxn05229_c0	NCAIR_synthetase_and_NCAIR_mutase_c0	cpd00002_c0 + cpd00242_c0 + cpd02140_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02893_c0	
rxn01280_c0	R_Glycerate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00223_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00843_c0	
rxn07721_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd00270_c0 + cpd05546_c0 <=> cpd00010_c0 + cpd15088_c0	6666666.308629.peg.360;
rxn05450_c0	14_methyl_trans_pentadec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11568_c0 --> cpd00003_c0 + cpd11569_c0	6666666.308629.peg.3236;
rxn12847_c0	Gly_Try_aminopeptidase_c0	cpd00001_c0 + cpd15606_c0 <=> cpd00033_c0 + cpd00069_c0	6666666.308629.peg.4145;6666666.308629.peg.703;6666666.308629.peg.3137;
rxn05410_c0	4_methyl_3_oxo_pentanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11546_c0 <=> cpd00006_c0 + cpd11547_c0	6666666.308629.peg.2139;
rxn05443_c0	13_methyl_trans_tetra_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11539_c0 --> cpd00003_c0 + cpd11540_c0	6666666.308629.peg.3236;
rxn09114_c0	Phosphatidylglycerol_synthase_n_C18_1_c0	cpd00080_c0 + cpd15420_c0 <=> cpd00046_c0 + cpd15548_c0	6666666.308629.peg.3462;6666666.308629.peg.3706;6666666.308629.peg.2934;
rxn09188_c0	Proline_dehydrogenase_c0	cpd00015_c0 + cpd00129_c0 <=> cpd00982_c0 + cpd02431_c0	
rxn02821_c0	Acylneuraminyl_hydrolase_c0	cpd00232_c0 + cpd01743_c0 <=> cpd00001_c0 + cpd03653_c0	
rxn05345_c0	dodecanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11468_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11491_c0 + cpd11493_c0	
rxn04068_c0	Glycocholate_amidohydrolase_c0	cpd00001_c0 + cpd01318_c0 <=> cpd00033_c0 + cpd00526_c0	6666666.308629.peg.1650;
rxn05422_c0	10_methyl_3_oxo_undecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11558_c0 <=> cpd00006_c0 + cpd11559_c0	
rxn01465_c0	S_dihydroorotate_amidohydrolase_c0	cpd00001_c0 + cpd00282_c0 <=> cpd00067_c0 + cpd00343_c0	6666666.308629.peg.4158;6666666.308629.peg.2360;
rxn09997_c0	4_amino_5_hydroxymethyl_2_methylpyrimidine_synthetase_c0	cpd00001_c0 + cpd02140_c0 <=> 0.5 cpd00007_c0 + cpd00009_c0 + cpd00067_c0 + cpd00229_c0 + cpd00939_c0	
rxn05145_c0	phosphate_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00009_e0 --> cpd00008_c0 + 2.0 cpd00009_c0 + cpd00067_c0	6666666.308629.peg.1965;6666666.308629.peg.1404;6666666.308629.peg.1962;6666666.308629.peg.1406;6666666.308629.peg.1405;6666666.308629.peg.1964;6666666.308629.peg.1407;6666666.308629.peg.1963;
rxn01872_c0	succinyl_CoA_enzyme_N6_dihydrolipoyllysine_S_succinyltransferase_c0	cpd00078_c0 + cpd00449_c0 <=> cpd00010_c0 + cpd00860_c0	
rxn01301_c0	L_Homoserine_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00227_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00346_c0	6666666.308629.peg.1644;
rxn01643_c0	L_Aspartate_4_semialdehyde_NADP_plus__oxidoreductase_phosphorylating_c0	cpd00005_c0 + cpd00067_c0 + cpd01977_c0 --> cpd00006_c0 + cpd00009_c0 + cpd00346_c0	6666666.308629.peg.3765;
rxn04457_c0	R06605_c0	cpd09027_c0 --> cpd00011_c0 + cpd01567_c0	
rxn00248_c0	S_malate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00130_c0 <=> cpd00004_c0 + cpd00032_c0 + cpd00067_c0	6666666.308629.peg.3427;
rxn00295_c0	UDP_N_acetyl_D_glucosamine_4_epimerase_c0	cpd00037_c0 <=> cpd00175_c0	6666666.308629.peg.2005;6666666.308629.peg.71;6666666.308629.peg.1400;6666666.308629.peg.2912;
rxn08844_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C18_1_c0	cpd00001_c0 + cpd15342_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd15269_c0	
rxn05385_c0	5_methyl_3_oxo_hexanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11521_c0 <=> cpd00006_c0 + cpd11522_c0	6666666.308629.peg.2139;
rxn00707_c0	ITP_cytidine_5_phosphotransferase_c0	cpd00068_c0 + cpd00367_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd00090_c0	6666666.308629.peg.2639;
rxn06937_c0	L_glutamate_tRNAGlu_ligase_AMP_forming_c0	cpd00002_c0 + cpd00023_c0 + cpd11912_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12227_c0	6666666.308629.peg.1201;
rxn01637_c0	N2_Acetyl_L_ornithine_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd00342_c0 <=> cpd00023_c0 + cpd00918_c0	6666666.308629.peg.3297;6666666.308629.peg.1399;6666666.308629.peg.1898;
rxn03095_c0	Taurodeoxycholate_amidohydrolase_c0	cpd00001_c0 + cpd03244_c0 <=> cpd00210_c0 + cpd02733_c0	
rxn07433_c0	R07602_c0	cpd00213_c0 + cpd14698_c0 <=> cpd00056_c0 + cpd14699_c0	
rxn03762_c0	R05465_c0	cpd00051_c0 + cpd00102_c0 <=> cpd00009_c0 + cpd00067_c0 + cpd04058_c0	6666666.308629.peg.665;
rxn01269_c0	Prephenate_NADP_plus__oxidoreductasedecarboxylating_c0	cpd00006_c0 + cpd00219_c0 --> cpd00005_c0 + cpd00011_c0 + cpd00868_c0	6666666.308629.peg.2641;
rxn00392_c0	ATP_riboflavin_5_phosphotransferase_c0	cpd00002_c0 + cpd00220_c0 <=> cpd00008_c0 + cpd00050_c0 + cpd00067_c0	
rxn00747_c0	D_glyceraldehyde_3_phosphate_aldose_ketose_isomerase_c0	cpd00102_c0 <=> cpd00095_c0	6666666.308629.peg.1911;
rxn01334_c0	Sedoheptulose_1_7_bisphosphate_D_glyceraldehyde_3_phosphate_lyase_c0	cpd00349_c0 <=> cpd00095_c0 + cpd00236_c0	6666666.308629.peg.4057;6666666.308629.peg.4221;
rxn03406_c0	Undecaprenyl_diphospho_N_acetylmuramoyl_N_acetylglucosamine__c0	cpd00002_c0 + cpd00013_c0 + cpd03487_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03488_c0	
rxn00029_c0	5_aminolevulinate_hydro_lyase_adding_5_aminolevulinate_and_cyclizing_porphobilinogen_forming_c0	2.0 cpd00338_c0 --> 2.0 cpd00001_c0 + cpd00067_c0 + cpd00689_c0	6666666.308629.peg.3700;
rxn06673_c0	Acetyl_CoA_carbon_dioxide_ligase_ADP_forming_c0	cpd00022_c0 + cpd12543_c0 --> cpd00070_c0 + cpd12848_c0	
rxn07734_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd00270_c0 + cpd15028_c0 <=> cpd00010_c0 + cpd15029_c0	6666666.308629.peg.360;
rxn12646_c0	RXN0_6983c_c0	cpd00001_c0 + cpd11580_c0 <=> cpd00033_c0 + cpd00053_c0	6666666.308629.peg.4145;6666666.308629.peg.3137;6666666.308629.peg.703;
rxn05448_c0	10_methyl_trans_undec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11560_c0 --> cpd00003_c0 + cpd11561_c0	
rxn05446_c0	6_methyl_trans_hept_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11552_c0 --> cpd00003_c0 + cpd11553_c0	6666666.308629.peg.3236;
rxn02175_c0	ATP_pantetheine_4_phosphate_adenylyltransferase_c0	cpd00002_c0 + cpd00834_c0 <=> cpd00012_c0 + cpd00655_c0	6666666.308629.peg.974;
rxn02835_c0	1_5_phospho_D_ribosyl_AMP_1_6_hydrolase_c0	cpd00001_c0 + cpd01777_c0 <=> cpd02979_c0	
rxn04385_c0	L_threonine_O_3_phosphate_carboxy_lyase_c0	cpd00067_c0 + cpd08928_c0 --> cpd00011_c0 + cpd02547_c0	
rxn00324_c0	glycolate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00139_c0 <=> cpd00005_c0 + cpd00040_c0 + cpd00067_c0	
rxn03289_c0	3alpha_7alpha_12alpha_24_tetrahydroxy_5beta_cholestanoyl_CoA_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd03233_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03248_c0	
rxn01575_c0	L_Isoleucine_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd00322_c0 <=> cpd00023_c0 + cpd00508_c0	
rxn05150_c0	zinc_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd00034_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00034_c0 + cpd00067_c0	
rxn02009_c0	UDP_N_acetylmuramoyl_L_alanyl_D_glutamate_L_lysine_gamma_ligase_ADP_forming_c0	cpd00002_c0 + cpd00039_c0 + cpd00525_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02861_c0	6666666.308629.peg.1449;
rxn03240_c0	S_3_Hydroxyhexadecanoyl_CoA_hydro_lyase_c0	cpd03113_c0 <=> cpd00001_c0 + cpd03126_c0	
rxn09562_c0	Guanylate_kinase_c0	cpd00067_c0 + cpd00115_c0 + cpd00126_c0 <=> cpd00031_c0 + cpd00177_c0	6666666.308629.peg.398;
rxn05359_c0	4_methyl_3_oxo_hexanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11495_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11496_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn06098_c0	Phosphatidylcholine_sterol_O_acyltransferase_c0	cpd00301_c0 + cpd11624_c0 <=> cpd02601_c0 + cpd11979_c0	6666666.308629.peg.2450;
rxn00555_c0	L_glutamine_D_fructose_6_phosphate_isomerase_deaminating_c0	cpd00053_c0 + cpd00072_c0 <=> cpd00023_c0 + cpd00288_c0	
rxn03282_c0	R04805_c0	cpd00003_c0 + cpd03227_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03228_c0	6666666.308629.peg.1228;
rxn03435_c0	R_2_3_Dihydroxy_3_methylpentanoate_NADP_plus__oxidoreductase_isomerizing_c0	cpd00006_c0 + cpd02535_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd10162_c0	
rxn03080_c0	5_amino_6_D_ribitylaminouracil_butanedionetransferase_c0	cpd02882_c0 + cpd11225_c0 <=> 2.0 cpd00001_c0 + cpd00009_c0 + cpd00067_c0 + cpd02656_c0	6666666.308629.peg.3081;
rxn10237_c0	isohexadecanoyl_phosphatidylserine_decarboxylase_c0	2.0 cpd00067_c0 + cpd15694_c0 <=> cpd00011_c0 + cpd15700_c0	6666666.308629.peg.1702;
rxn01044_c0	D_xylose_aldose_ketose_isomerase_c0	cpd00154_c0 <=> cpd00259_c0	6666666.308629.peg.113;
rxn12644_c0	methionyl_aminopeptidase_c0	cpd00001_c0 + cpd11582_c0 <=> cpd00035_c0 + cpd00161_c0	6666666.308629.peg.4145;6666666.308629.peg.3137;6666666.308629.peg.703;
rxn00147_c0	ATP_pyruvate_water_phosphotransferase_c0	cpd00001_c0 + cpd00002_c0 + cpd00020_c0 --> cpd00009_c0 + cpd00018_c0 + cpd00061_c0 + 3.0 cpd00067_c0	6666666.308629.peg.1938;
