Reaction id	Reaction name	stoichiometry	Genes
rxn04384_c0	adenosylcobyric_acid_R_1_aminopropan_2_yl_phosphate_ligase_c0	cpd03917_c0 + cpd02547_c0 + cpd00002_c0 <=> cpd03919_c0 + cpd00067_c0 + cpd00008_c0 + cpd00009_c0	6666666.378008.peg.910;
rxn03887_c0	galactarate_hydro_lyase_5_dehydro_4_deoxy_D_glucarate_forming_c0	cpd00652_c0 --> cpd00515_c0 + cpd00001_c0	6666666.378008.peg.537;
rxn00060_c0	porphobilinogen_4_2_carboxyethyl_3_carboxymethylpyrrol_2_ylmethyltransferase_hydrolysing_c0	cpd00001_c0 + 4.0 cpd00689_c0 --> cpd00755_c0 + 4.0 cpd00013_c0	
rxn00225_c0	ATP_acetate_phosphotransferase_c0	cpd00029_c0 + cpd00002_c0 --> cpd00196_c0 + cpd00008_c0	6666666.378008.peg.553;6666666.378008.peg.1676;6666666.378008.peg.897;
rxn05350_c0	hexanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd00067_c0 + cpd11492_c0 + cpd11472_c0 --> cpd00011_c0 + cpd11490_c0 + cpd11493_c0	6666666.378008.peg.3318;6666666.378008.peg.4759;6666666.378008.peg.2887;6666666.378008.peg.957;6666666.378008.peg.2008;6666666.378008.peg.3755;6666666.378008.peg.1198;
rxn09198_c0	Phosphatidylserine_decarboxylase_n_C14_0_c0	cpd15553_c0 + 2.0 cpd00067_c0 <=> cpd00011_c0 + cpd15529_c0	6666666.378008.peg.311;
rxn08838_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C12_0_c0	cpd15336_c0 + cpd00001_c0 <=> cpd00908_c0 + cpd01741_c0 + cpd00067_c0	6666666.378008.peg.741;
rxn00148_c0	ATP_pyruvate_2_O_phosphotransferase_c0	cpd00020_c0 + cpd00002_c0 <=> cpd00061_c0 + cpd00008_c0 + cpd00067_c0	6666666.378008.peg.757;
rxn03906_c0	1_hydroxy_2_naphthoate_NADH_oxygen_oxidoreductase_2_hydroxylating__decarboxylating_c0	cpd00004_c0 + cpd00007_c0 + cpd02045_c0 + 2.0 cpd00067_c0 --> cpd00011_c0 + cpd00001_c0 + cpd00003_c0 + cpd01932_c0	
rxn05358_c0	2_methylbutanoyl_CoA_acyl_carrier_protein_transferase_c0	cpd11493_c0 + cpd00760_c0 <=> cpd11495_c0 + cpd00067_c0 + cpd00010_c0	6666666.378008.peg.1192;
rxn00100_c0	ATP_dephospho_CoA_3_phosphotransferase_c0	cpd00002_c0 + cpd00655_c0 --> cpd00008_c0 + cpd00010_c0 + cpd00067_c0	6666666.378008.peg.1223;
rxn00789_c0	1_5_phospho_D_ribosyl_ATP_diphosphate_phospho_alpha_D_ribosyl_transferase_c0	cpd00103_c0 + cpd00002_c0 --> cpd01775_c0 + cpd00067_c0 + cpd00012_c0	6666666.378008.peg.2724;
rxn02374_c0	R03314_c0	cpd00858_c0 --> cpd02431_c0 + cpd00001_c0 + cpd00067_c0	
rxn03436_c0	S_2_Aceto_2_hydroxybutanoate_NADP_plus__oxidoreductase_isomerizing_c0	cpd00498_c0 <=> cpd10162_c0	
rxn05437_c0	12_methyl_trans_tetra_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00067_c0 + cpd11514_c0 + cpd00004_c0 --> cpd11515_c0 + cpd00003_c0	6666666.378008.peg.1675;6666666.378008.peg.1473;6666666.378008.peg.557;6666666.378008.peg.3316;
rxn08976_c0	quinone_reductase_c0	cpd00067_c0 + cpd15352_c0 + cpd00004_c0 --> cpd15353_c0 + cpd00003_c0	6666666.378008.peg.663;
rxn00781_c0	D_glyceraldehyde_3_phosphate_NAD_plus__oxidoreductase_phosphorylating_c0	cpd00003_c0 + cpd00009_c0 + cpd00102_c0 <=> cpd00004_c0 + cpd00203_c0 + cpd00067_c0	6666666.378008.peg.1514;
rxn05319_c0	TRANS_RXNBWI_115401cemaizeexpOH_c0	cpd00001_c0 --> cpd00001_e0	
rxn00881_c0	1D_myo_Inositol_1_phosphate_phosphohydrolase_c0	cpd00867_c0 + cpd00001_c0 --> cpd00009_c0 + cpd00121_c0	6666666.378008.peg.754;6666666.378008.peg.1603;
rxn05408_c0	2_methylpropionyl_CoA_acyl_carrier_protein_transferase_c0	cpd11493_c0 + cpd00481_c0 <=> cpd11545_c0 + cpd00067_c0 + cpd00010_c0	6666666.378008.peg.1192;
rxn01355_c0	Propanoyl_CoA_carbon_dioxide_ligase_ADP_forming_c0	cpd00086_c0 + cpd00002_c0 + cpd00242_c0 --> cpd00519_c0 + cpd00008_c0 + cpd00009_c0 + cpd00067_c0	6666666.378008.peg.991;
rxn05293_c0	2C_methyl_D_erythritol_2_4_cyclodiphosphate_dehydratase_c0	cpd00004_c0 + cpd08301_c0 + cpd00067_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08615_c0	
rxn05401_c0	13_methyl_3_oxo_tetra_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00067_c0 + cpd00005_c0 + cpd11537_c0 <=> cpd00006_c0 + cpd11538_c0	6666666.378008.peg.3363;6666666.378008.peg.1195;6666666.378008.peg.1614;6666666.378008.peg.3071;6666666.378008.peg.2893;6666666.378008.peg.2985;
rxn02264_c0	Hydroxymethylbilane_hydro_lyasecyclizing_c0	cpd00755_c0 <=> cpd00774_c0 + cpd00001_c0	6666666.378008.peg.644;
rxn09202_c0	Phosphatidylserine_decarboxylase_n_C18_0_c0	cpd15557_c0 + 2.0 cpd00067_c0 <=> cpd00011_c0 + cpd15533_c0	6666666.378008.peg.311;
rxn01451_c0	S_3_Hydroxybutanoyl_CoA_NAD_plus__oxidoreductase_c0	cpd00842_c0 + cpd00003_c0 <=> cpd00279_c0 + cpd00004_c0 + cpd00067_c0	6666666.378008.peg.4118;
rxn02687_c0	R03790_c0	cpd01357_c0 + cpd00003_c0 <=> cpd00067_c0 + cpd01447_c0 + cpd00004_c0	6666666.378008.peg.2268;
rxn03903_c0	UDPMurAcoyl_L_Ala_D_gamma_Glu_L_Lys_D_Ala_D_Ala_undecaprenyl_phosphate_phospho_N_acetylmuramoyl_pentapeptide_transferase_c0	cpd02862_c0 + cpd00286_c0 <=> cpd02948_c0 + cpd00091_c0	6666666.378008.peg.13;
rxn00097_c0	ATP_AMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00018_c0 --> 2.0 cpd00008_c0	6666666.378008.peg.486;
rxn05514_c0	calcium_transport_inout_via_proton_antiporter_c0	cpd00067_e0 + cpd00063_c0 <=> cpd00067_c0 + cpd00063_e0	
rxn02212_c0	2_Dehydro_3_deoxy_D_arabino_heptonate_7_phosphate_phosphate_lyase_cyclyzing_c0	cpd02857_c0 --> cpd00699_c0 + cpd00009_c0	6666666.378008.peg.1004;
rxn00695_c0	ATP_alpha_D_glucose_1_phosphate_adenylyltransferase_c0	cpd00002_c0 + cpd00089_c0 --> cpd00012_c0 + cpd00387_c0	6666666.378008.peg.4575;
rxn07670_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd05630_c0 + cpd00192_c0 <=> cpd00010_c0 + cpd15065_c0	6666666.378008.peg.1545;
rxn05116_c0	R07406_c0	cpd00067_c0 + cpd04539_c0 --> cpd00011_c0 + cpd08449_c0	6666666.378008.peg.1205;
rxn05324_c0	Dodecanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd11469_c0 + 2.0 cpd00067_c0 + cpd00004_c0 --> cpd00003_c0 + cpd11468_c0	6666666.378008.peg.1675;6666666.378008.peg.1473;6666666.378008.peg.557;6666666.378008.peg.3316;
rxn10481_c0	Copper_transport_via_ABC_system_c0	cpd00002_c0 + cpd00058_e0 + cpd00001_c0 --> cpd00008_c0 + cpd00058_c0 + cpd00009_c0 + cpd00067_c0	6666666.378008.peg.3062;6666666.378008.peg.2594;
rxn00655_c0	N_D_1_carboxyethyl_beta_alanine_NAD_plus__oxidoreductase_beta_alanine_forming_c0	cpd01489_c0 + cpd00001_c0 + cpd00003_c0 <=> cpd00004_c0 + cpd00020_c0 + cpd00085_c0 + cpd00067_c0	
rxn00692_c0	5_10_Methylenetetrahydrofolate_glycine_hydroxymethyltransferase_c0	cpd00125_c0 + cpd00001_c0 + cpd00033_c0 <=> cpd00087_c0 + cpd00054_c0	6666666.378008.peg.1108;6666666.378008.peg.260;
rxn01492_c0	ATP_D_fructose_1_phosphate_6_phosphotransferase_c0	cpd00802_c0 + cpd00002_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00290_c0	6666666.378008.peg.2759;
rxn00802_c0	2_Nomega_L_argininosuccinate_arginine_lyase_fumarate_forming_c0	cpd02152_c0 <=> cpd00051_c0 + cpd00106_c0	6666666.378008.peg.4314;
rxn02160_c0	L_Histidinol_phosphate_phosphohydrolase_c0	cpd00807_c0 + cpd00001_c0 --> cpd00009_c0 + cpd00641_c0	6666666.378008.peg.744;
rxn08802_c0	Lysophospholipase_L1_2_acylglycerophosphotidate__n_C18_1_periplasm_c0	cpd15328_c0 + cpd00001_c0 <=> 2.0 cpd00067_c0 + cpd15269_c0 + cpd00080_c0	6666666.378008.peg.741;
rxn01825_c0	Homogentisate_oxygen_1_2_oxidoreductase_decyclizing_c0	cpd00007_c0 + cpd00426_c0 <=> cpd00763_c0 + cpd00067_c0	6666666.378008.peg.1966;
rxn10230_c0	anteisopentadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0	cpd00054_c0 + cpd15687_c0 --> cpd15693_c0 + cpd00046_c0 + 2.0 cpd00067_c0	6666666.378008.peg.310;
rxn08118_c0	D_allulose_6_phosphate_3_epimerase_c0	cpd15394_c0 <=> cpd00067_c0 + cpd00072_c0	6666666.378008.peg.846;
rxn05413_c0	4_methyl_pentanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11549_c0 + cpd11492_c0 --> cpd11550_c0 + cpd11493_c0 + cpd00011_c0	6666666.378008.peg.3755;6666666.378008.peg.4759;6666666.378008.peg.2887;6666666.378008.peg.957;6666666.378008.peg.1198;
rxn02703_c0	ATP_sedoheptulose_1_phosphotransferase_c0	cpd01407_c0 + cpd00002_c0 <=> cpd03722_c0 + cpd00008_c0	6666666.378008.peg.2655;
rxn01997_c0	dTDPglucose_4_6_hydro_lyase_c0	cpd00626_c0 --> cpd00001_c0 + cpd00521_c0	
rxn08809_c0	Lysophospholipase_L1_2_acylglycerophosphoethanolamine__n_C18_1_periplasm_c0	cpd00001_c0 + cpd12547_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd15269_c0	6666666.378008.peg.741;
rxn06194_c0	Protein_glutamine_amidohydrolase_c0	cpd00001_c0 + cpd12140_c0 <=> cpd11711_c0 + cpd00013_c0	6666666.378008.peg.921;6666666.378008.peg.75;
rxn03958_c0	1_Deoxy_D_xylulose_5_phosphate_isomeroreductase_c0	cpd00006_c0 + cpd08286_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd08289_c0	6666666.378008.peg.1247;
rxn00259_c0	3S_citryl_CoA_oxaloacetate_lyase_acetyl_CoA_forming_c0	cpd00442_c0 <=> cpd00067_c0 + cpd00032_c0 + cpd00022_c0	6666666.378008.peg.3143;
rxn00178_c0	Acetyl_CoA_acetyl_CoA_C_acetyltransferase_c0	2.0 cpd00022_c0 --> cpd00010_c0 + cpd00279_c0	
rxn01362_c0	Orotidine_5_phosphate_diphosphate_phospho_alpha_D_ribosyl_transferase_c0	cpd00103_c0 + cpd00247_c0 --> cpd00012_c0 + cpd00810_c0 + cpd00067_c0	6666666.378008.peg.3501;6666666.378008.peg.2891;
rxn03174_c0	2_Amino_4_hydroxy_6_erythro_1_2_3_trihydroxypropyl_dihydropteridine_triphosphate_hydrolase_c0	cpd03666_c0 --> cpd02978_c0 + cpd00001_c0	6666666.378008.peg.358;6666666.378008.peg.2011;
rxn10125_c0	NADP_transhydrogenase_periplasm_c0	cpd00004_c0 + 2.0 cpd00067_e0 + cpd00006_c0 --> cpd00005_c0 + cpd00003_c0 + 2.0 cpd00067_c0	6666666.378008.peg.1463;6666666.378008.peg.1462;6666666.378008.peg.1461;
rxn00549_c0	D_Fructose_1_6_bisphosphate_1_phosphohydrolase_c0	cpd00290_c0 + cpd00001_c0 --> cpd00009_c0 + cpd00072_c0	
rxn03951_c0	NAD_dependent_threonine_4_phosphate_dehydrogenase_c0	cpd03607_c0 + cpd00003_c0 <=> cpd00067_c0 + cpd04539_c0 + cpd00004_c0	6666666.378008.peg.1205;
rxn07875_c0	R08086_c0	cpd00001_c0 + cpd00003_c0 + cpd01061_c0 <=> cpd00004_c0 + cpd15165_c0 + 2.0 cpd00067_c0	
rxn01022_c0	S_methyl_5_thioadenosine_phosphate_S_methyl_5_thio_alpha_D_ribosyl_transferase_c0	cpd00147_c0 + cpd00009_c0 <=> cpd00128_c0 + cpd02574_c0	6666666.378008.peg.2973;
rxn05418_c0	8_methyl_3_oxo_nonanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd11554_c0 + cpd00067_c0 <=> cpd00006_c0 + cpd11555_c0	6666666.378008.peg.3363;6666666.378008.peg.1195;6666666.378008.peg.1614;6666666.378008.peg.3071;6666666.378008.peg.2893;6666666.378008.peg.2985;
rxn00506_c0	Acetaldehyde_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00071_c0 --> cpd00004_c0 + cpd00029_c0 + 2.0 cpd00067_c0	6666666.378008.peg.4183;
rxn10060_c0	NAD_kinase_dTTP_c0	cpd00357_c0 + cpd00003_c0 <=> cpd00006_c0 + cpd00297_c0 + cpd00067_c0	
rxn02933_c0	2S_3S_3_hydroxy_2_methylbutanoyl_CoA_NAD_plus__oxidoreductase_c0	cpd02691_c0 + cpd00003_c0 <=> cpd00067_c0 + cpd02124_c0 + cpd00004_c0	6666666.378008.peg.4118;
rxn02261_c0	R03158_c0	cpd00010_c0 + cpd00745_c0 + 2.0 cpd00067_c0 <=> cpd03375_c0 + cpd00001_c0	6666666.378008.peg.1957;
rxn00727_c0	Chorismate_pyruvate_lyase_amino_accepting_c0	cpd00053_c0 + cpd00216_c0 --> cpd00020_c0 + cpd00093_c0 + cpd00023_c0 + cpd00067_c0	6666666.378008.peg.317;6666666.378008.peg.329;
rxn00465_c0	L_Citrulline_N5_carbamoyldihydrolase_c0	cpd00001_c0 + cpd00274_c0 + 2.0 cpd00067_c0 <=> cpd00011_c0 + cpd00013_c0 + cpd00064_c0	6666666.378008.peg.3963;
rxn12638_c0	methionyl_aminopeptidase_c0	cpd11588_c0 + cpd00001_c0 --> cpd00033_c0 + cpd00129_c0	6666666.378008.peg.2861;6666666.378008.peg.1363;6666666.378008.peg.2303;6666666.378008.peg.157;6666666.378008.peg.1300;
rxn05127_c0	R07418_c0	cpd11341_c0 + cpd00001_c0 + cpd00006_c0 --> cpd00005_c0 + cpd11408_c0 + 2.0 cpd00067_c0	
rxn00305_c0	GTP_oxaloacetate_carboxy_lyase_adding_GTPphosphoenolpyruvate_forming_c0	cpd00032_c0 + cpd00038_c0 --> cpd00061_c0 + cpd00011_c0 + cpd00031_c0	6666666.378008.peg.2218;
rxn05248_c0	FACOAL150anteiso_c0	cpd00002_c0 + cpd11438_c0 + cpd00010_c0 --> cpd11439_c0 + cpd00018_c0 + cpd00012_c0	
rxn00612_c0	sn_Glycerol_3_phosphate_NADP_plus__2_oxidoreductase_c0	cpd00006_c0 + cpd00080_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00095_c0	6666666.378008.peg.719;
rxn08841_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C16_0_c0	cpd15339_c0 + cpd00001_c0 <=> cpd00908_c0 + cpd00214_c0 + cpd00067_c0	
rxn05461_c0	3_Hydroxyoctodecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd11570_c0 + cpd00005_c0 + cpd00067_c0 <=> cpd11571_c0 + cpd00006_c0	6666666.378008.peg.3363;6666666.378008.peg.1195;6666666.378008.peg.1614;6666666.378008.peg.3071;6666666.378008.peg.2893;6666666.378008.peg.2985;
rxn07312_c0	R07481_c0	cpd00017_c0 + cpd01306_c0 <=> cpd00067_c0 + cpd00019_c0 + cpd05727_c0	6666666.378008.peg.3359;
rxn01701_c0	Palmitoyl_CoA_retinol_O_acyltransferase_c0	cpd00365_c0 + cpd00134_c0 <=> cpd01691_c0 + cpd00010_c0	6666666.378008.peg.2942;6666666.378008.peg.1674;
rxn02159_c0	L_Histidinol_NAD_plus__oxidoreductase_c0	cpd00641_c0 + cpd00003_c0 <=> cpd00004_c0 + cpd01324_c0 + cpd00067_c0	6666666.378008.peg.3380;
rxn01111_c0	ATP_D_ribulose_5_phosphate_1_phosphotransferase_c0	cpd00171_c0 + cpd00002_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00871_c0	6666666.378008.peg.4545;
rxn10222_c0	isotetradecanoyl_phosphatidate_cytidylyltransferase_c0	cpd00052_c0 + cpd15679_c0 <=> cpd15685_c0 + cpd00067_c0 + cpd00012_c0	
rxn00269_c0	glycine_oxygen_oxidoreductase_deaminating_c0	cpd00033_c0 + cpd00007_c0 + cpd00001_c0 --> cpd00040_c0 + cpd00013_c0 + cpd00025_c0	6666666.378008.peg.1519;
rxn10263_c0	anteisopentadecanoyl_CDPdiacylglycerol_sn_glycerol_3_phosphate_3_phosphatidyltransferase_c0	cpd00080_c0 + cpd15687_c0 <=> cpd15720_c0 + cpd00046_c0	6666666.378008.peg.710;6666666.378008.peg.2294;
rxn05466_c0	TRANS_RXN_173ce_c0	cpd00013_e0 <=> cpd00013_c0	6666666.378008.peg.2864;6666666.378008.peg.1078;
rxn08814_c0	Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C16_1_periplasm_c0	cpd15322_c0 + cpd00001_c0 <=> cpd00067_c0 + cpd15237_c0 + cpd02090_c0	6666666.378008.peg.741;
rxn00917_c0	Xanthosine_5_phosphate_L_glutamine_amido_ligase_AMP_forming_c0	cpd00497_c0 + cpd00053_c0 + cpd00001_c0 + cpd00002_c0 --> cpd00126_c0 + cpd00023_c0 + cpd00018_c0 + cpd00012_c0 + 3.0 cpd00067_c0	
rxn08845_c0	Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C12_0_c0	cpd00001_c0 + cpd15343_c0 <=> cpd01741_c0 + cpd00067_c0 + cpd02090_c0	6666666.378008.peg.741;
rxn00375_c0	N_Formyl_L_glutamate_amidohydrolase_c0	cpd00001_c0 + cpd00770_c0 <=> cpd00047_c0 + cpd00023_c0	6666666.378008.peg.745;
rxn00300_c0	GTP_7_8_8_9_dihydrolase_diphosphate_forming_c0	cpd00038_c0 + 3.0 cpd00001_c0 --> cpd00047_c0 + cpd00957_c0 + cpd00012_c0 + 3.0 cpd00067_c0	6666666.378008.peg.72;
rxn01925_c0	2_methylpropanoyl_CoA_enzyme_N6_dihydrolipoyllysine_S_2_methylpropanoyltransferase_c0	cpd00449_c0 + cpd00481_c0 <=> cpd02700_c0 + cpd00010_c0	6666666.378008.peg.4097;
rxn02380_c0	beta_D_Glucose_6_phosphate_ketol_isomerase_c0	cpd00863_c0 <=> cpd00072_c0	6666666.378008.peg.3109;
rxn00999_c0	Phenylpyruvate_oxygen_oxidoreductase_hydroxylating_decarboxylating_c0	cpd00143_c0 + cpd00007_c0 --> cpd00011_c0 + cpd03480_c0	
rxn05417_c0	6_methyl_heptanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11553_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11554_c0	6666666.378008.peg.1198;6666666.378008.peg.4759;6666666.378008.peg.957;6666666.378008.peg.2887;6666666.378008.peg.3755;
rxn08799_c0	Lysophospholipase_L1_2_acylglycerophosphotidate__n_C16_0_periplasm_c0	cpd00001_c0 + cpd15327_c0 <=> cpd00080_c0 + cpd00214_c0 + 2.0 cpd00067_c0	6666666.378008.peg.741;
rxn05049_c0	choloyl_CoA_hydrolase_c0	cpd01237_c0 + cpd00001_c0 <=> 2.0 cpd00067_c0 + cpd00526_c0 + cpd00010_c0	6666666.378008.peg.1957;
rxn05585_c0	hexanesulfonate_transport_via_ABC_system_c0	cpd00002_c0 + cpd00001_c0 + cpd11578_e0 --> cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd11578_c0	6666666.378008.peg.2540;6666666.378008.peg.2539;
rxn01157_c0	D_glutamate_hydro_lyase_cyclizing_5_oxo_D_proline_forming_c0	cpd00186_c0 <=> cpd00001_c0 + cpd01512_c0	6666666.378008.peg.2108;
rxn05957_c0	O4_succinyl_L_homoserine_hydrogen_sulfide_S_3_amino_3_carboxypropyltransferase_c0	cpd00822_c0 + cpd00239_c0 --> cpd00135_c0 + cpd00036_c0	6666666.378008.peg.4788;6666666.378008.peg.2245;6666666.378008.peg.1618;6666666.378008.peg.3374;
rxn03419_c0	formamidopyrimidine_nucleoside_triphosphate_amidohydrolase_c0	cpd03518_c0 + cpd00001_c0 <=> cpd00047_c0 + cpd03519_c0 + cpd00067_c0	6666666.378008.peg.358;6666666.378008.peg.2011;
rxn00758_c0	sn_Glycero_3_phosphocholine_glycerophosphohydrolase_c0	cpd00507_c0 + cpd00001_c0 --> cpd00080_c0 + cpd00098_c0 + cpd00067_c0	
rxn09111_c0	Phosphatidylglycerol_synthase_n_C16_0_c0	cpd00080_c0 + cpd15419_c0 <=> cpd15545_c0 + cpd00046_c0	
rxn06078_c0	O_acetyl_L_homoserine_acetate_lyase_L_homocysteine_forming_c0	cpd00790_c0 + cpd00268_c0 + cpd11421_c0 --> cpd11420_c0 + cpd00029_c0 + cpd00081_c0 + cpd00135_c0 + cpd00067_c0	6666666.378008.peg.3374;6666666.378008.peg.1618;6666666.378008.peg.4788;6666666.378008.peg.2245;
rxn00471_c0	L_ornithine_ammonia_lyase_cyclizing_L_proline_forming_c0	cpd00064_c0 --> cpd00013_c0 + cpd00129_c0	6666666.378008.peg.4466;
rxn03848_c0	Biuret_amidohydrolase_c0	cpd00001_c0 + cpd03963_c0 + cpd00067_c0 <=> cpd00011_c0 + cpd00013_c0 + cpd00073_c0	6666666.378008.peg.4321;
rxn05348_c0	Decanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11474_c0 --> cpd00011_c0 + cpd11489_c0 + cpd11493_c0	6666666.378008.peg.1198;6666666.378008.peg.957;6666666.378008.peg.3318;6666666.378008.peg.2008;6666666.378008.peg.2887;6666666.378008.peg.3755;6666666.378008.peg.4759;
rxn05435_c0	8_methyl_trans_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd11506_c0 + cpd00067_c0 + cpd00004_c0 --> cpd00003_c0 + cpd11507_c0	6666666.378008.peg.1675;6666666.378008.peg.557;6666666.378008.peg.3316;6666666.378008.peg.1473;
rxn00798_c0	D_ribose_aldose_ketose_isomerase_c0	cpd00105_c0 <=> cpd00258_c0	6666666.378008.peg.4209;
rxn03245_c0	S_Hydroxydecanoyl_CoA_hydro_lyase_c0	cpd03118_c0 <=> cpd00001_c0 + cpd03129_c0	6666666.378008.peg.376;6666666.378008.peg.4720;6666666.378008.peg.144;
rxn11946_c0	R05614_c0	cpd00017_c0 + cpd03449_c0 <=> cpd15560_c0 + cpd00067_c0 + cpd00019_c0	
rxn01504_c0	S_3_Hydroxy_3_methylglutaryl_CoA_hydro_lyase_trans_3_methylglutaconyl_CoA_forming_c0	cpd00292_c0 <=> cpd02068_c0 + cpd00001_c0	6666666.378008.peg.1961;
rxn00907_c0	5_10_methylenetetrahydrofolate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00125_c0 <=> cpd00005_c0 + cpd00347_c0	6666666.378008.peg.4600;
rxn05458_c0	Acyl_carrier_protein_acetyltransferase_c0	cpd00010_c0 + cpd00067_c0 + cpd11476_c0 <=> cpd00134_c0 + cpd11493_c0	6666666.378008.peg.1192;
rxn10213_c0	stearoyl_1_acylglycerol_3_phosphate_O_acyltransferase_c0	cpd00327_c0 + cpd00067_c0 + cpd15329_c0 --> cpd00010_c0 + cpd15526_c0	
rxn05229_c0	NCAIR_synthetase_and_NCAIR_mutase_c0	cpd00002_c0 + cpd00242_c0 + cpd02140_c0 --> cpd00008_c0 + cpd02893_c0 + cpd00009_c0 + cpd00067_c0	
rxn02911_c0	S_3_Hydroxydodecanoyl_CoA_hydro_lyase_c0	cpd03116_c0 <=> cpd02060_c0 + cpd00001_c0	6666666.378008.peg.376;6666666.378008.peg.4720;6666666.378008.peg.144;
rxn01280_c0	R_Glycerate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00223_c0 <=> cpd00067_c0 + cpd00843_c0 + cpd00004_c0	
rxn07721_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd05546_c0 + cpd00270_c0 <=> cpd00010_c0 + cpd15088_c0	6666666.378008.peg.1545;
rxn05450_c0	14_methyl_trans_pentadec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd11568_c0 + cpd00067_c0 + cpd00004_c0 --> cpd11569_c0 + cpd00003_c0	6666666.378008.peg.1675;6666666.378008.peg.1473;6666666.378008.peg.557;6666666.378008.peg.3316;
rxn12847_c0	Gly_Try_aminopeptidase_c0	cpd15606_c0 + cpd00001_c0 <=> cpd00033_c0 + cpd00069_c0	6666666.378008.peg.2861;6666666.378008.peg.157;6666666.378008.peg.2303;6666666.378008.peg.1363;6666666.378008.peg.1300;
rxn05410_c0	4_methyl_3_oxo_pentanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00067_c0 + cpd00005_c0 + cpd11546_c0 <=> cpd00006_c0 + cpd11547_c0	6666666.378008.peg.3363;6666666.378008.peg.1195;6666666.378008.peg.1614;6666666.378008.peg.3071;6666666.378008.peg.2893;6666666.378008.peg.2985;
rxn05443_c0	13_methyl_trans_tetra_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd11539_c0 + cpd00067_c0 + cpd00004_c0 --> cpd00003_c0 + cpd11540_c0	6666666.378008.peg.1675;6666666.378008.peg.557;6666666.378008.peg.3316;6666666.378008.peg.1473;
rxn09114_c0	Phosphatidylglycerol_synthase_n_C18_1_c0	cpd00080_c0 + cpd15420_c0 <=> cpd15548_c0 + cpd00046_c0	6666666.378008.peg.710;6666666.378008.peg.2294;
rxn09188_c0	Proline_dehydrogenase_c0	cpd00015_c0 + cpd00129_c0 <=> cpd02431_c0 + cpd00982_c0	
rxn08822_c0	Lysophospholipase_L2_2_acylglycerophosphotidate__n_C18_0_c0	cpd15358_c0 + cpd00001_c0 <=> cpd00080_c0 + cpd01080_c0 + 2.0 cpd00067_c0	6666666.378008.peg.741;
rxn02821_c0	Acylneuraminyl_hydrolase_c0	cpd00232_c0 + cpd01743_c0 <=> cpd00001_c0 + cpd03653_c0	
rxn05345_c0	dodecanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11468_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11491_c0	
rxn04068_c0	Glycocholate_amidohydrolase_c0	cpd00001_c0 + cpd01318_c0 <=> cpd00033_c0 + cpd00526_c0	6666666.378008.peg.4722;
rxn05422_c0	10_methyl_3_oxo_undecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00067_c0 + cpd00005_c0 + cpd11558_c0 <=> cpd00006_c0 + cpd11559_c0	
