Reaction id	Reaction name	stoichiometry	Genes
rxn05434_c0	6_methyl_trans_oct_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11502_c0 --> cpd00003_c0 + cpd11503_c0	6666666.293523.peg.1805;6666666.293523.peg.2894;
rxn05346_c0	butyryl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11464_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11486_c0 + cpd11493_c0	6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2893;6666666.293523.peg.1344;6666666.293523.peg.1561;6666666.293523.peg.3938;6666666.293523.peg.2747;6666666.293523.peg.1926;
rxn07680_c0	R07890_c0	cpd00003_c0 + cpd15045_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd15046_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn00452_c0	S_Adenosyl_L_methionine_L_homocysteine_S_methyltransferase_c0	cpd00017_c0 + cpd00135_c0 --> cpd00019_c0 + cpd00060_c0 + cpd00067_c0	6666666.293523.peg.4207;
rxn03248_c0	Hexanoyl_CoA_acetyl_CoA_C_acyltransferase_c0	cpd00022_c0 + cpd03124_c0 <=> cpd00010_c0 + cpd03121_c0	6666666.293523.peg.1464;6666666.293523.peg.3982;
rxn05516_c0	Cadmium_translocating_P_type_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd01012_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd01012_e0	6666666.293523.peg.121;6666666.293523.peg.3019;6666666.293523.peg.2344;6666666.293523.peg.173;6666666.293523.peg.3433;6666666.293523.peg.3307;6666666.293523.peg.50;
rxn05733_c0	O3_acetyl_L_serine_thiosulfate_2_amino_2_carboxyethyltransferase_reducing__L_cysteine_forming_c0	cpd00268_c0 + cpd00722_c0 + cpd11421_c0 --> cpd00029_c0 + cpd00067_c0 + cpd00081_c0 + cpd00084_c0 + cpd11420_c0	6666666.293523.peg.690;6666666.293523.peg.780;
rxn00416_c0	L_aspartate_L_glutamine_amido_ligase_AMP_forming_c0	cpd00001_c0 + cpd00002_c0 + cpd00041_c0 + cpd00053_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00023_c0 + 2.0 cpd00067_c0 + cpd00132_c0	6666666.293523.peg.2957;6666666.293523.peg.2958;
rxn09206_c0	Phosphatidylserine_syntase_n_C14_0_c0	cpd00054_c0 + cpd15423_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15553_c0	6666666.293523.peg.4121;
rxn01134_c0	Maltose_alpha_D_glucosylmutase_c0	cpd00179_c0 --> cpd00794_c0	6666666.293523.peg.1198;6666666.293523.peg.3967;
rxn02376_c0	R03316_c0	cpd00213_c0 + cpd03189_c0 <=> cpd00056_c0 + cpd00860_c0	6666666.293523.peg.2538;
rxn09209_c0	Phosphatidylserine_syntase_n_C16_1_c0	cpd00054_c0 + cpd15418_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15556_c0	6666666.293523.peg.4121;
rxn12512_c0	R_4_Phosphopantothenate_L_cysteine_ligase_c0	cpd00002_c0 + cpd00084_c0 + cpd02201_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd02666_c0	6666666.293523.peg.4301;
rxn08669_c0	Glycerophosphodiester_phosphodiesterase_c0	cpd00001_c0 + cpd02090_c0 --> cpd00067_c0 + cpd00080_c0 + cpd00100_c0	6666666.293523.peg.1611;
rxn00902_c0	acetyl_CoA_3_methyl_2_oxobutanoate_C_acetyltransferase_thioester_hydrolysing__carboxymethyl_forming_c0	cpd00001_c0 + cpd00022_c0 + cpd00123_c0 --> cpd00010_c0 + cpd00067_c0 + cpd01646_c0	6666666.293523.peg.2617;
rxn00015_c0	putrescine_putrescine_4_aminobutyltransferase_ammonia_forming_c0	2.0 cpd00118_c0 <=> cpd00013_c0 + cpd03802_c0	6666666.293523.peg.3345;
rxn00658_c0	N_Acetyl_beta_alanine_amidohydrolase_c0	cpd00001_c0 + cpd00788_c0 <=> cpd00029_c0 + cpd00085_c0	6666666.293523.peg.3134;
rxn06672_c0	biotin_carboxyl_carrier_protein_carbon_dioxide_ligase_ADP_forming_c0	cpd00002_c0 + cpd00242_c0 + cpd12848_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd12543_c0	
rxn02961_c0	CTP_ethanolamine_phosphate_cytidylyltransferase_c0	cpd00052_c0 + cpd02233_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd03379_c0	6666666.293523.peg.4027;
rxn00649_c0	O3_acetyl_L_serine_hydrogen_sulfide_2_amino_2_carboxyethyltransferase_c0	cpd00239_c0 + cpd00722_c0 --> cpd00029_c0 + cpd00084_c0	6666666.293523.peg.690;6666666.293523.peg.780;
rxn02400_c0	Nicotinate_D_ribonucleotide_phosphohydrolase_c0	cpd00001_c0 + cpd00873_c0 --> cpd00009_c0 + cpd03471_c0	6666666.293523.peg.1377;6666666.293523.peg.854;
rxn01268_c0	Prephenate_NAD_plus__oxidoreductasedecarboxylating_c0	cpd00003_c0 + cpd00219_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00868_c0	6666666.293523.peg.1092;
rxn00361_c0	ATP_adenylylsulfate_3_phosphotransferase_c0	cpd00002_c0 + cpd00193_c0 <=> cpd00008_c0 + cpd00044_c0 + cpd00067_c0	6666666.293523.peg.1178;6666666.293523.peg.3088;
rxn07434_c0	R07603_c0	cpd00056_c0 + cpd00067_c0 + cpd00508_c0 --> cpd00011_c0 + cpd14702_c0	6666666.293523.peg.1462;6666666.293523.peg.1461;
rxn01974_c0	LL_2_6_Diaminoheptanedioate_2_epimerase_c0	cpd00504_c0 <=> cpd00516_c0	6666666.293523.peg.945;
rxn00242_c0	guanosine_3_5_bisdiphosphate_3_diphosphohydrolase_c0	cpd00001_c0 + cpd00905_c0 --> cpd00012_c0 + cpd00031_c0	6666666.293523.peg.1545;
rxn12641_c0	RXN0_6977c_c0	cpd00001_c0 + cpd11585_c0 <=> cpd00033_c0 + cpd00035_c0	6666666.293523.peg.3902;6666666.293523.peg.2459;6666666.293523.peg.3720;6666666.293523.peg.1388;6666666.293523.peg.2222;
rxn00068_c0	Fe2_plus__NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00067_c0 + 2.0 cpd10515_c0 <=> cpd00004_c0 + 2.0 cpd10516_c0	6666666.293523.peg.2653;
rxn00568_c0	NIRBD_RXNc_c0	3.0 cpd00004_c0 + 5.0 cpd00067_c0 + cpd00075_c0 --> 2.0 cpd00001_c0 + 3.0 cpd00003_c0 + cpd00013_c0	
rxn00762_c0	glycerol_NAD_plus__2_oxidoreductase_c0	cpd00003_c0 + cpd00100_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00157_c0	6666666.293523.peg.319;6666666.293523.peg.2327;
rxn08971_c0	NADH_dehydrogenase_menaquinone_8__0_protons_c0	cpd00004_c0 + cpd00067_c0 + cpd15500_c0 --> cpd00003_c0 + cpd15499_c0	6666666.293523.peg.1124;
rxn01635_c0	1_Pyrroline_4_hydroxy_2_carboxylate_aminohydrolase_decyclizing_c0	cpd00013_c0 + cpd00340_c0 --> cpd00001_c0 + cpd00067_c0 + cpd02626_c0	6666666.293523.peg.892;
rxn02951_c0	NADH_4_nitroquinoline_N_oxide_oxidoreductase_c0	2.0 cpd00004_c0 + 2.0 cpd00067_c0 + cpd02195_c0 --> cpd00001_c0 + 2.0 cpd00003_c0 + cpd02505_c0	6666666.293523.peg.370;
rxn03057_c0	5_Methylthio_5_deoxy_D_ribose_1_phosphate_ketol_isomerase_c0	cpd02574_c0 <=> cpd02791_c0	6666666.293523.peg.4259;
rxn04384_c0	adenosylcobyric_acid_R_1_aminopropan_2_yl_phosphate_ligase_c0	cpd00002_c0 + cpd02547_c0 + cpd03917_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03919_c0	6666666.293523.peg.3594;
rxn03887_c0	galactarate_hydro_lyase_5_dehydro_4_deoxy_D_glucarate_forming_c0	cpd00652_c0 --> cpd00001_c0 + cpd00515_c0	6666666.293523.peg.2642;6666666.293523.peg.3637;6666666.293523.peg.2640;6666666.293523.peg.2964;
rxn02775_c0	S_adenosyl_L_methionine_precorrin_4_C20_methyltransferase_c0	cpd00017_c0 + cpd01620_c0 --> cpd00019_c0 + cpd00067_c0 + cpd03420_c0	6666666.293523.peg.3733;
rxn00060_c0	porphobilinogen_4_2_carboxyethyl_3_carboxymethylpyrrol_2_ylmethyltransferase_hydrolysing_c0	cpd00001_c0 + 4.0 cpd00689_c0 --> 4.0 cpd00013_c0 + cpd00755_c0	6666666.293523.peg.714;
rxn00225_c0	ATP_acetate_phosphotransferase_c0	cpd00002_c0 + cpd00029_c0 --> cpd00008_c0 + cpd00196_c0	6666666.293523.peg.468;
rxn05350_c0	hexanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd00067_c0 + cpd11472_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11490_c0 + cpd11493_c0	6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2747;6666666.293523.peg.1926;6666666.293523.peg.1561;6666666.293523.peg.3938;6666666.293523.peg.2893;6666666.293523.peg.1344;
rxn09198_c0	Phosphatidylserine_decarboxylase_n_C14_0_c0	2.0 cpd00067_c0 + cpd15553_c0 <=> cpd00011_c0 + cpd15529_c0	6666666.293523.peg.4122;
rxn08838_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C12_0_c0	cpd00001_c0 + cpd15336_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd01741_c0	6666666.293523.peg.4211;
rxn00148_c0	ATP_pyruvate_2_O_phosphotransferase_c0	cpd00002_c0 + cpd00020_c0 <=> cpd00008_c0 + cpd00061_c0 + cpd00067_c0	6666666.293523.peg.4201;
rxn01102_c0	ATP_R_glycerate_3_phosphotransferase_c0	cpd00002_c0 + cpd00223_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00169_c0	6666666.293523.peg.1652;
rxn03906_c0	1_hydroxy_2_naphthoate_NADH_oxygen_oxidoreductase_2_hydroxylating__decarboxylating_c0	cpd00004_c0 + cpd00007_c0 + 2.0 cpd00067_c0 + cpd02045_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00011_c0 + cpd01932_c0	6666666.293523.peg.1257;
rxn05358_c0	2_methylbutanoyl_CoA_acyl_carrier_protein_transferase_c0	cpd00760_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd11495_c0	6666666.293523.peg.1925;6666666.293523.peg.2753;
rxn00100_c0	ATP_dephospho_CoA_3_phosphotransferase_c0	cpd00002_c0 + cpd00655_c0 --> cpd00008_c0 + cpd00010_c0 + cpd00067_c0	6666666.293523.peg.2718;
rxn00789_c0	1_5_phospho_D_ribosyl_ATP_diphosphate_phospho_alpha_D_ribosyl_transferase_c0	cpd00002_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00067_c0 + cpd01775_c0	6666666.293523.peg.1164;
rxn02374_c0	R03314_c0	cpd00858_c0 --> cpd00001_c0 + cpd00067_c0 + cpd02431_c0	
rxn03436_c0	S_2_Aceto_2_hydroxybutanoate_NADP_plus__oxidoreductase_isomerizing_c0	cpd00498_c0 <=> cpd10162_c0	6666666.293523.peg.2475;
rxn05437_c0	12_methyl_trans_tetra_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11514_c0 --> cpd00003_c0 + cpd11515_c0	6666666.293523.peg.2894;6666666.293523.peg.1805;
rxn08976_c0	quinone_reductase_c0	cpd00004_c0 + cpd00067_c0 + cpd15352_c0 --> cpd00003_c0 + cpd15353_c0	6666666.293523.peg.1124;
rxn00781_c0	D_glyceraldehyde_3_phosphate_NAD_plus__oxidoreductase_phosphorylating_c0	cpd00003_c0 + cpd00009_c0 + cpd00102_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00203_c0	6666666.293523.peg.2852;6666666.293523.peg.66;
rxn05319_c0	TRANS_RXNBWI_115401cemaizeexpOH_c0	cpd00001_c0 --> cpd00001_e0	
rxn00881_c0	1D_myo_Inositol_1_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00867_c0 --> cpd00009_c0 + cpd00121_c0	6666666.293523.peg.958;6666666.293523.peg.4204;
rxn05408_c0	2_methylpropionyl_CoA_acyl_carrier_protein_transferase_c0	cpd00481_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd11545_c0	6666666.293523.peg.1925;6666666.293523.peg.2753;
rxn01355_c0	Propanoyl_CoA_carbon_dioxide_ligase_ADP_forming_c0	cpd00002_c0 + cpd00086_c0 + cpd00242_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00519_c0	6666666.293523.peg.1223;
rxn00292_c0	UDP_N_acetyl_D_glucosamine_2_epimerase_c0	cpd00001_c0 + cpd00037_c0 --> cpd00014_c0 + cpd00492_c0	6666666.293523.peg.2057;6666666.293523.peg.2940;
rxn08336_c0	dihydroorotic_acid_menaquinone_8_c0	cpd00282_c0 + cpd15500_c0 --> cpd00247_c0 + cpd15499_c0	6666666.293523.peg.1143;
rxn05293_c0	2C_methyl_D_erythritol_2_4_cyclodiphosphate_dehydratase_c0	cpd00004_c0 + cpd00067_c0 + cpd08301_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08615_c0	6666666.293523.peg.2839;
rxn05401_c0	13_methyl_3_oxo_tetra_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11537_c0 <=> cpd00006_c0 + cpd11538_c0	6666666.293523.peg.2307;6666666.293523.peg.473;6666666.293523.peg.2479;6666666.293523.peg.2749;
rxn02264_c0	Hydroxymethylbilane_hydro_lyasecyclizing_c0	cpd00755_c0 <=> cpd00001_c0 + cpd00774_c0	6666666.293523.peg.715;
rxn09202_c0	Phosphatidylserine_decarboxylase_n_C18_0_c0	2.0 cpd00067_c0 + cpd15557_c0 <=> cpd00011_c0 + cpd15533_c0	6666666.293523.peg.4122;
rxn01451_c0	S_3_Hydroxybutanoyl_CoA_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00842_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00279_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn02687_c0	R03790_c0	cpd00003_c0 + cpd01357_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd01447_c0	6666666.293523.peg.3840;
rxn03903_c0	UDPMurAcoyl_L_Ala_D_gamma_Glu_L_Lys_D_Ala_D_Ala_undecaprenyl_phosphate_phospho_N_acetylmuramoyl_pentapeptide_transferase_c0	cpd00286_c0 + cpd02862_c0 <=> cpd00091_c0 + cpd02948_c0	6666666.293523.peg.1116;
rxn00097_c0	ATP_AMP_phosphotransferase_c0	cpd00002_c0 + cpd00018_c0 + cpd00067_c0 --> 2.0 cpd00008_c0	6666666.293523.peg.1744;
rxn05514_c0	calcium_transport_inout_via_proton_antiporter_c0	cpd00063_c0 + cpd00067_e0 <=> cpd00063_e0 + cpd00067_c0	6666666.293523.peg.3847;6666666.293523.peg.1445;
rxn02212_c0	2_Dehydro_3_deoxy_D_arabino_heptonate_7_phosphate_phosphate_lyase_cyclyzing_c0	cpd02857_c0 --> cpd00009_c0 + cpd00699_c0	6666666.293523.peg.2472;
rxn00695_c0	ATP_alpha_D_glucose_1_phosphate_adenylyltransferase_c0	cpd00002_c0 + cpd00089_c0 --> cpd00012_c0 + cpd00387_c0	
rxn07670_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd00192_c0 + cpd05630_c0 <=> cpd00010_c0 + cpd15065_c0	6666666.293523.peg.1139;
rxn05116_c0	R07406_c0	cpd00067_c0 + cpd04539_c0 --> cpd00011_c0 + cpd08449_c0	6666666.293523.peg.2741;
rxn05324_c0	Dodecanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + 2.0 cpd00067_c0 + cpd11469_c0 --> cpd00003_c0 + cpd11468_c0	6666666.293523.peg.2894;6666666.293523.peg.1805;
rxn10481_c0	Copper_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd00058_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00058_c0 + cpd00067_c0	6666666.293523.peg.121;6666666.293523.peg.3019;6666666.293523.peg.2344;6666666.293523.peg.173;6666666.293523.peg.3433;6666666.293523.peg.3307;6666666.293523.peg.50;
rxn03535_c0	ATP_cobIyrinic_acid_a_c_diamide_Cobeta_adenosyltransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd03915_c0 <=> cpd00421_c0 + cpd03916_c0	6666666.293523.peg.3741;
rxn00655_c0	N_D_1_carboxyethyl_beta_alanine_NAD_plus__oxidoreductase_beta_alanine_forming_c0	cpd00001_c0 + cpd00003_c0 + cpd01489_c0 <=> cpd00004_c0 + cpd00020_c0 + cpd00067_c0 + cpd00085_c0	6666666.293523.peg.4080;
rxn00692_c0	5_10_Methylenetetrahydrofolate_glycine_hydroxymethyltransferase_c0	cpd00001_c0 + cpd00033_c0 + cpd00125_c0 <=> cpd00054_c0 + cpd00087_c0	6666666.293523.peg.894;6666666.293523.peg.4296;
rxn01492_c0	ATP_D_fructose_1_phosphate_6_phosphotransferase_c0	cpd00002_c0 + cpd00802_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00290_c0	6666666.293523.peg.1720;6666666.293523.peg.63;
rxn00802_c0	2_Nomega_L_argininosuccinate_arginine_lyase_fumarate_forming_c0	cpd02152_c0 <=> cpd00051_c0 + cpd00106_c0	6666666.293523.peg.2857;6666666.293523.peg.518;
rxn02160_c0	L_Histidinol_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00807_c0 --> cpd00009_c0 + cpd00641_c0	6666666.293523.peg.4210;
rxn08802_c0	Lysophospholipase_L1_2_acylglycerophosphotidate__n_C18_1_periplasm_c0	cpd00001_c0 + cpd15328_c0 <=> 2.0 cpd00067_c0 + cpd00080_c0 + cpd15269_c0	6666666.293523.peg.4211;
rxn01825_c0	Homogentisate_oxygen_1_2_oxidoreductase_decyclizing_c0	cpd00007_c0 + cpd00426_c0 <=> cpd00067_c0 + cpd00763_c0	6666666.293523.peg.1457;
rxn10230_c0	anteisopentadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0	cpd00054_c0 + cpd15687_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15693_c0	6666666.293523.peg.4121;
rxn08118_c0	D_allulose_6_phosphate_3_epimerase_c0	cpd15394_c0 <=> cpd00067_c0 + cpd00072_c0	6666666.293523.peg.2875;
rxn05413_c0	4_methyl_pentanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11549_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11550_c0	6666666.293523.peg.1561;6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2747;6666666.293523.peg.1926;6666666.293523.peg.3938;
rxn02703_c0	ATP_sedoheptulose_1_phosphotransferase_c0	cpd00002_c0 + cpd01407_c0 <=> cpd00008_c0 + cpd03722_c0	6666666.293523.peg.1278;
rxn00913_c0	Guanosine_5_monophosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00126_c0 --> cpd00009_c0 + cpd00311_c0	6666666.293523.peg.1377;6666666.293523.peg.854;
rxn01997_c0	dTDPglucose_4_6_hydro_lyase_c0	cpd00626_c0 --> cpd00001_c0 + cpd00521_c0	6666666.293523.peg.2642;6666666.293523.peg.3637;6666666.293523.peg.2640;6666666.293523.peg.2964;
rxn08809_c0	Lysophospholipase_L1_2_acylglycerophosphoethanolamine__n_C18_1_periplasm_c0	cpd00001_c0 + cpd12547_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd15269_c0	6666666.293523.peg.4211;
rxn06194_c0	Protein_glutamine_amidohydrolase_c0	cpd00001_c0 + cpd12140_c0 <=> cpd00013_c0 + cpd11711_c0	6666666.293523.peg.3583;6666666.293523.peg.1166;
rxn03958_c0	1_Deoxy_D_xylulose_5_phosphate_isomeroreductase_c0	cpd00006_c0 + cpd08286_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd08289_c0	6666666.293523.peg.3753;
rxn00259_c0	3S_citryl_CoA_oxaloacetate_lyase_acetyl_CoA_forming_c0	cpd00442_c0 <=> cpd00022_c0 + cpd00032_c0 + cpd00067_c0	6666666.293523.peg.1621;6666666.293523.peg.1622;
rxn00345_c0	N_Acetyl_L_aspartate_amidohydrolase_c0	cpd00001_c0 + cpd00767_c0 <=> cpd00029_c0 + cpd00041_c0	6666666.293523.peg.842;
rxn00178_c0	Acetyl_CoA_acetyl_CoA_C_acetyltransferase_c0	2.0 cpd00022_c0 <=> cpd00010_c0 + cpd00279_c0	6666666.293523.peg.1464;6666666.293523.peg.3982;6666666.293523.peg.3681;
rxn01362_c0	Orotidine_5_phosphate_diphosphate_phospho_alpha_D_ribosyl_transferase_c0	cpd00103_c0 + cpd00247_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00810_c0	6666666.293523.peg.4247;6666666.293523.peg.3934;
rxn03174_c0	2_Amino_4_hydroxy_6_erythro_1_2_3_trihydroxypropyl_dihydropteridine_triphosphate_hydrolase_c0	cpd03666_c0 --> cpd00001_c0 + cpd02978_c0	6666666.293523.peg.1322;6666666.293523.peg.3101;6666666.293523.peg.49;6666666.293523.peg.351;
rxn10125_c0	NADP_transhydrogenase_periplasm_c0	cpd00004_c0 + cpd00006_c0 + 2.0 cpd00067_e0 --> cpd00003_c0 + cpd00005_c0 + 2.0 cpd00067_c0	6666666.293523.peg.1821;6666666.293523.peg.1822;6666666.293523.peg.1823;
rxn05161_c0	nonpolar_amino_acid_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00107_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00107_c0	6666666.293523.peg.755;
rxn00549_c0	D_Fructose_1_6_bisphosphate_1_phosphohydrolase_c0	cpd00001_c0 + cpd00290_c0 --> cpd00009_c0 + cpd00072_c0	6666666.293523.peg.494;
rxn03951_c0	NAD_dependent_threonine_4_phosphate_dehydrogenase_c0	cpd00003_c0 + cpd03607_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd04539_c0	6666666.293523.peg.2741;
rxn02938_c0	1_5_phospho_D_ribosyl_5_amino_4_imidazolecarboxylate_carboxy_lyase_c0	cpd00067_c0 + cpd02893_c0 --> cpd00011_c0 + cpd02140_c0	6666666.293523.peg.3823;6666666.293523.peg.3824;
rxn07875_c0	R08086_c0	cpd00001_c0 + cpd00003_c0 + cpd01061_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd15165_c0	6666666.293523.peg.3840;
rxn01022_c0	S_methyl_5_thioadenosine_phosphate_S_methyl_5_thio_alpha_D_ribosyl_transferase_c0	cpd00009_c0 + cpd00147_c0 <=> cpd00128_c0 + cpd02574_c0	6666666.293523.peg.3957;
rxn05418_c0	8_methyl_3_oxo_nonanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11554_c0 <=> cpd00006_c0 + cpd11555_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn00506_c0	Acetaldehyde_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00071_c0 --> cpd00004_c0 + cpd00029_c0 + 2.0 cpd00067_c0	6666666.293523.peg.2092;
rxn04713_c0	R06904_c0	cpd00078_c0 + cpd09818_c0 --> cpd00036_c0 + cpd09819_c0	
rxn10060_c0	NAD_kinase_dTTP_c0	cpd00003_c0 + cpd00357_c0 <=> cpd00006_c0 + cpd00067_c0 + cpd00297_c0	6666666.293523.peg.1056;
rxn02933_c0	2S_3S_3_hydroxy_2_methylbutanoyl_CoA_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd02691_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd02124_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn02261_c0	R03158_c0	cpd00010_c0 + 2.0 cpd00067_c0 + cpd00745_c0 <=> cpd00001_c0 + cpd03375_c0	6666666.293523.peg.1465;
rxn00727_c0	Chorismate_pyruvate_lyase_amino_accepting_c0	cpd00053_c0 + cpd00216_c0 --> cpd00020_c0 + cpd00023_c0 + cpd00067_c0 + cpd00093_c0	6666666.293523.peg.4132;6666666.293523.peg.4128;
rxn00465_c0	L_Citrulline_N5_carbamoyldihydrolase_c0	cpd00001_c0 + 2.0 cpd00067_c0 + cpd00274_c0 <=> cpd00011_c0 + cpd00013_c0 + cpd00064_c0	6666666.293523.peg.3915;
rxn12638_c0	methionyl_aminopeptidase_c0	cpd00001_c0 + cpd11588_c0 --> cpd00033_c0 + cpd00129_c0	6666666.293523.peg.3902;6666666.293523.peg.2459;6666666.293523.peg.3720;6666666.293523.peg.1388;6666666.293523.peg.2222;
rxn02268_c0	S_2_methylbutanoyl_CoA_oxygen_2_3_oxidoreductase_c0	cpd00007_c0 + 2.0 cpd00760_c0 --> 2.0 cpd00001_c0 + 2.0 cpd02125_c0	6666666.293523.peg.1466;
rxn05127_c0	R07418_c0	cpd00001_c0 + cpd00006_c0 + cpd11341_c0 --> cpd00005_c0 + 2.0 cpd00067_c0 + cpd11408_c0	6666666.293523.peg.3840;
rxn00305_c0	GTP_oxaloacetate_carboxy_lyase_adding_GTPphosphoenolpyruvate_forming_c0	cpd00032_c0 + cpd00038_c0 --> cpd00011_c0 + cpd00031_c0 + cpd00061_c0	6666666.293523.peg.4301;
rxn01445_c0	2_Deoxyguanosine_5_monophosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00296_c0 --> cpd00009_c0 + cpd00277_c0	6666666.293523.peg.1377;6666666.293523.peg.854;
rxn05248_c0	FACOAL150anteiso_c0	cpd00002_c0 + cpd00010_c0 + cpd11438_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11439_c0	6666666.293523.peg.3439;6666666.293523.peg.1174;
rxn00612_c0	sn_Glycerol_3_phosphate_NADP_plus__2_oxidoreductase_c0	cpd00006_c0 + cpd00080_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00095_c0	6666666.293523.peg.710;
rxn05539_c0	oligopeptide_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd01017_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd01017_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn08841_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C16_0_c0	cpd00001_c0 + cpd15339_c0 <=> cpd00067_c0 + cpd00214_c0 + cpd00908_c0	6666666.293523.peg.4211;
rxn05461_c0	3_Hydroxyoctodecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11570_c0 <=> cpd00006_c0 + cpd11571_c0	6666666.293523.peg.2307;6666666.293523.peg.473;6666666.293523.peg.2479;6666666.293523.peg.2749;
rxn07312_c0	R07481_c0	cpd00017_c0 + cpd01306_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd05727_c0	6666666.293523.peg.4081;
rxn01701_c0	Palmitoyl_CoA_retinol_O_acyltransferase_c0	cpd00134_c0 + cpd00365_c0 <=> cpd00010_c0 + cpd01691_c0	6666666.293523.peg.3503;6666666.293523.peg.109;
